556516.2	4179935.6	1	31.45
556516.2	4179935.6	2	31.49
556516.2	4179935.6	3	31.5
556516.2	4179935.6	4	31.5
556516.2	4179935.6	5	31.48
556516.2	4179935.6	6	31.45
556516.2	4179935.6	7	31.46
556516.2	4179935.6	8	31.46
556516.2	4179935.6	9	31.47
556516.2	4179935.6	10	31.48
556516.2	4179935.6	11	31.5
556516.2	4179935.6	12	31.52
556516.2	4179935.6	13	31.55
556516.2	4179935.6	14	31.55
556516.2	4179935.6	15	31.57
556516.2	4179935.6	16	31.57
556516.2	4179935.6	17	31.57
556516.2	4179935.6	18	31.57
556516.2	4179935.6	19	31.57
556498.5	4182524.4	1	31.33
556498.5	4182524.4	2	31.32
556498.5	4182524.4	3	31.39
556498.5	4182524.4	4	31.39
556498.5	4182524.4	5	31.41
556498.5	4182524.4	6	31.44
556498.5	4182524.4	7	31.44
556498.5	4182524.4	8	31.44
556498.5	4182524.4	9	31.46
556498.5	4182524.4	10	31.48
556498.5	4182524.4	11	31.5
556498.5	4182524.4	12	31.52
556498.5	4182524.4	13	31.52
556498.5	4182524.4	14	31.56
556498.5	4182524.4	15	31.59
556498.5	4182524.4	16	31.59
556498.5	4182524.4	17	31.59
553393.9	4186017.3	1	31.44
553393.9	4186017.3	2	31.43
553393.9	4186017.3	3	31.43
553393.9	4186017.3	4	31.46
553393.9	4186017.3	5	31.52
553393.9	4186017.3	6	31.54
553393.9	4186017.3	7	31.58
553393.9	4186017.3	8	31.68
553393.9	4186017.3	9	31.73
553393.9	4186017.3	10	31.74
553393.9	4186017.3	11	31.75
553393.9	4186017.3	12	31.75
553393.9	4186017.3	13	31.75
553393.9	4186017.3	14	31.75
553393.9	4186017.3	15	31.76
553393.9	4186017.3	16	31.77
553393.9	4186017.3	17	31.77
553393.9	4186017.3	18	31.77
553393.9	4186017.3	19	31.77
553393.9	4186017.3	20	31.78
553393.9	4186017.3	21	31.79
553393.9	4186017.3	22	31.81
553393.9	4186017.3	23	31.85
553393.9	4186017.3	24	31.86
553393.9	4186017.3	25	31.86
553393.9	4186017.3	26	31.86
553393.9	4186017.3	27	31.87
550881.9	4188960.2	1	31.59
550881.9	4188960.2	2	31.59
550881.9	4188960.2	3	31.59
550881.9	4188960.2	4	31.58
550881.9	4188960.2	5	31.58
550881.9	4188960.2	6	31.58
550881.9	4188960.2	7	31.58
550881.9	4188960.2	8	31.58
550881.9	4188960.2	9	31.57
550881.9	4188960.2	10	31.57
550881.9	4188960.2	11	31.58
550881.9	4188960.2	12	31.71
550881.9	4188960.2	13	31.78
550881.9	4188960.2	14	31.8
550881.9	4188960.2	15	31.82
550881.9	4188960.2	16	31.83
550881.9	4188960.2	17	31.85
550881.9	4188960.2	18	31.89
550881.9	4188960.2	19	31.9
550881.9	4188960.2	20	31.92
550881.9	4188960.2	21	31.92
550881.9	4188960.2	22	31.97
550881.9	4188960.2	23	32.05
550881.9	4188960.2	24	32.09
550881.9	4188960.2	25	32.13
550881.9	4188960.2	26	32.16
550881.9	4188960.2	27	32.2
550881.9	4188960.2	28	32.25
550881.9	4188960.2	29	32.27
550881.9	4188960.2	30	32.27
550881.9	4188960.2	31	32.28
550881.9	4188960.2	32	32.28
550881.9	4188960.2	33	32.29
550881.9	4188960.2	34	32.29
550881.9	4188960.2	35	32.3
550418.1	4192840.7	1	30.49
550418.1	4192840.7	2	30.87
550418.1	4192840.7	3	31.04
550418.1	4192840.7	4	31.06
550418.1	4192840.7	5	31.35
550418.1	4192840.7	6	31.38
550418.1	4192840.7	7	31.39
550418.1	4192840.7	8	31.4
550418.1	4192840.7	9	31.4
550418.1	4192840.7	10	31.42
550418.1	4192840.7	11	31.52
550418.1	4192840.7	12	31.62
548637.4	4196528.5	1	28.9
548637.4	4196528.5	2	28.99
548637.4	4196528.5	3	29.39
548637.4	4196528.5	4	29.96
548637.4	4196528.5	5	30.71
548637.4	4196528.5	6	31.03
548637.4	4196528.5	7	31.25
548637.4	4196528.5	8	31.32
548637.4	4196528.5	9	31.34
548637.4	4196528.5	10	31.35
548637.4	4196528.5	11	31.36
548637.4	4196528.5	12	31.37
548637.4	4196528.5	13	31.38
548637.4	4196528.5	14	31.39
549476.1	4203190.9	1	27.55
549476.1	4203190.9	2	27.63
549476.1	4203190.9	3	27.72
549476.1	4203190.9	4	27.91
549476.1	4203190.9	5	28.61
549476.1	4203190.9	6	28.87
549476.1	4203190.9	7	29.01
549476.1	4203190.9	8	29.16
549476.1	4203190.9	9	29.24
549476.1	4203190.9	10	29.29
549476.1	4203190.9	11	29.34
549476.1	4203190.9	12	29.35
549476.1	4203190.9	13	29.36
549476.1	4203190.9	14	29.39
549476.1	4203190.9	15	29.44
549476.1	4203190.9	16	29.48
549476.1	4203190.9	17	29.51
549476.1	4203190.9	18	29.59
549476.1	4203190.9	19	29.66
549476.1	4203190.9	20	29.72
549476.1	4203190.9	21	29.84
549476.1	4203190.9	22	30.02
549476.1	4203190.9	23	30.24
552234.9	4206721.7	1	27.8
552234.9	4206721.7	2	27.91
552234.9	4206721.7	3	28.2
552234.9	4206721.7	4	28.29
552234.9	4206721.7	5	28.33
552234.9	4206721.7	6	28.35
552234.9	4206721.7	7	28.39
552234.9	4206721.7	8	28.5
552234.9	4206721.7	9	28.68
552234.9	4206721.7	10	28.83
552234.9	4206721.7	11	28.84
552234.9	4206721.7	12	28.84
552234.9	4206721.7	13	28.84
552234.9	4206721.7	14	28.86
552234.9	4206721.7	15	28.87
555291.3	4209145.9	1	26.69
555291.3	4209145.9	2	27.1
555291.3	4209145.9	3	27.16
555291.3	4209145.9	4	27.18
555291.3	4209145.9	5	27.62
555291.3	4209145.9	6	27.96
555291.3	4209145.9	7	27.97
555291.3	4209145.9	8	28.03
555291.3	4209145.9	9	28.17
555291.3	4209145.9	10	28.19
555291.3	4209145.9	11	28.19
560391.8	4211771.2	1	23.64
560391.8	4211771.2	2	25.5
560391.8	4211771.2	3	26.05
560391.8	4211771.2	4	26.14
560391.8	4211771.2	5	26.26
560391.8	4211771.2	6	26.32
560391.8	4211771.2	7	26.37
560391.8	4211771.2	8	26.38
560391.8	4211771.2	9	26.43
564623.6	4212913.2	1	23.16
564623.6	4212913.2	2	23.2
564623.6	4212913.2	3	23.51
564623.6	4212913.2	4	23.72
564623.6	4212913.2	5	23.8
564623.6	4212913.2	6	23.92
564623.6	4212913.2	7	23.96
564623.6	4212913.2	8	24.05
564623.6	4212913.2	9	24.3
564623.6	4212913.2	10	24.34
564623.6	4212913.2	11	24.42
564623.6	4212913.2	12	24.49
564623.6	4212913.2	13	24.53
564623.6	4212913.2	14	24.53
564623.6	4212913.2	15	24.56
564623.6	4212913.2	16	24.6
564623.6	4212913.2	17	24.6
564623.6	4212913.2	18	24.61
564623.6	4212913.2	19	24.61
564623.6	4212913.2	20	24.61
564623.6	4212913.2	21	24.61
569450.1	4212768	1	19.74
569450.1	4212768	2	19.82
569450.1	4212768	3	19.88
569450.1	4212768	4	19.97
569450.1	4212768	5	20.43
569450.1	4212768	6	21.07
569450.1	4212768	7	21.34
569450.1	4212768	8	21.38
569450.1	4212768	9	21.42
569450.1	4212768	10	21.6
569450.1	4212768	11	21.75
569450.1	4212768	12	21.89
569450.1	4212768	13	22.07
569450.1	4212768	14	22.14
569450.1	4212768	15	22.2
569450.1	4212768	16	22.21
569450.1	4212768	17	22.22
569450.1	4212768	18	22.22
569450.1	4212768	19	22.22
572530.4	4211685.2	1	17.37
572530.4	4211685.2	2	18.06
572530.4	4211685.2	3	18.57
572530.4	4211685.2	4	19.31
572530.4	4211685.2	5	19.97
572530.4	4211685.2	6	20.19
572530.4	4211685.2	7	20.32
572530.4	4211685.2	8	20.5
572530.4	4211685.2	9	20.96
572530.4	4211685.2	10	21.23
572530.4	4211685.2	11	21.32
572530.4	4211685.2	12	21.34
572530.4	4211685.2	13	21.36
572530.4	4211685.2	14	21.37
572530.4	4211685.2	15	21.37
572530.4	4211685.2	16	21.37
572530.4	4211685.2	17	21.37
572530.4	4211685.2	18	21.39
572530.4	4211685.2	19	21.38
572530.4	4211685.2	20	21.42
572530.4	4211685.2	21	21.48
572530.4	4211685.2	22	21.49
572530.4	4211685.2	23	21.5
572530.4	4211685.2	24	21.5
572530.4	4211685.2	25	21.5
572530.4	4211685.2	26	21.5
572530.4	4211685.2	27	21.5
574451.7	4209483.2	1	16.71
574451.7	4209483.2	2	17.6
574451.7	4209483.2	3	17.64
574451.7	4209483.2	4	17.76
574451.7	4209483.2	5	18.7
574451.7	4209483.2	6	18.79
574451.7	4209483.2	7	18.85
574451.7	4209483.2	8	18.89
574451.7	4209483.2	9	18.9
574451.7	4209483.2	10	18.95
574451.7	4209483.2	11	19.18
574451.7	4209483.2	12	19.49
574451.7	4209483.2	13	19.53
574451.7	4209483.2	14	19.58
574451.7	4209483.2	15	19.58
574451.7	4209483.2	16	19.58
579259	4211562.8	1	13.44
579259	4211562.8	2	13.63
579259	4211562.8	3	13.87
579259	4211562.8	4	14
579259	4211562.8	5	14.16
579259	4211562.8	6	14.64
579259	4211562.8	7	15.03
579259	4211562.8	8	15.39
579259	4211562.8	9	15.56
579259	4211562.8	10	15.61
579259	4211562.8	11	15.65
579259	4211562.8	12	15.66
579259	4211562.8	13	15.67
579259	4211562.8	14	15.67
584650.6	4213466.5	1	8.93
584650.6	4213466.5	2	9.55
584650.6	4213466.5	3	9.73
584650.6	4213466.5	4	9.78
584650.6	4213466.5	5	9.83
584650.6	4213466.5	6	10.07
584650.6	4213466.5	7	10.57
584650.6	4213466.5	8	10.65
584650.6	4213466.5	9	10.72
584650.6	4213466.5	10	10.76
584650.6	4213466.5	11	10.82
589481.4	4212963.2	1	5.66
589481.4	4212963.2	2	5.66
589481.4	4212963.2	3	5.68
589481.4	4212963.2	4	6.17
589481.4	4212963.2	5	7.47
589481.4	4212963.2	6	7.94
589481.4	4212963.2	7	8.03
589481.4	4212963.2	8	8.04
589481.4	4212963.2	9	8.04
589481.4	4212963.2	10	8.04
593444.1	4211713	1	4.12
593444.1	4211713	2	4.12
593444.1	4211713	3	4.18
593444.1	4211713	4	4.35
593444.1	4211713	5	4.41
593444.1	4211713	6	4.52
593444.1	4211713	7	4.72
593444.1	4211713	8	4.89
593444.1	4211713	9	4.97
593444.1	4211713	10	4.99
593444.1	4211713	11	5.07
593444.1	4211713	12	5.13
593444.1	4211713	13	5.16
593444.1	4211713	14	5.28
593444.1	4211713	15	5.65
593444.1	4211713	16	6.38
593444.1	4211713	17	6.55
593444.1	4211713	18	6.75
598414	4211956.4	1	2.35
598414	4211956.4	2	2.36
598414	4211956.4	3	2.46
598414	4211956.4	4	2.66
598414	4211956.4	5	2.78
598414	4211956.4	6	3.06
598414	4211956.4	7	3.19
598414	4211956.4	8	3.34
598414	4211956.4	9	3.42
598414	4211956.4	10	3.47
598414	4211956.4	11	3.6
598414	4211956.4	12	3.94
600443	4213460.8	1	1.46
600443	4213460.8	2	1.54
600443	4213460.8	3	1.79
600443	4213460.8	4	2.14
600443	4213460.8	5	2.21
600443	4213460.8	6	2.36
600443	4213460.8	7	2.48
600443	4213460.8	8	2.62
600443	4213460.8	9	2.8
600443	4213460.8	10	2.83
605270.4	4213336.8	1	0.21
605270.4	4213336.8	2	0.23
605270.4	4213336.8	3	0.29
605270.4	4213336.8	4	0.41
605270.4	4213336.8	5	0.55
605270.4	4213336.8	6	0.6
605270.4	4213336.8	7	0.62
605270.4	4213336.8	8	0.74
605270.4	4213336.8	9	0.93
605270.4	4213336.8	10	1.14
605270.4	4213336.8	11	1.18
614930.9	4223085.8	1	0.08
614930.9	4223085.8	2	0.08
614930.9	4223085.8	3	0.08
614930.9	4223085.8	4	0.08
614930.9	4223085.8	5	0.08
614930.9	4223085.8	6	0.08
614930.9	4223085.8	7	0.08
614930.9	4223085.8	8	0.08
