600443.062500	4213461.000000	9.000000	0.200000
600443.062500	4213461.000000	8.000000	0.200000
600443.062500	4213461.000000	11.000000	0.200000
600443.062500	4213461.000000	10.000000	0.200000
600443.062500	4213461.000000	7.000000	0.200000
600443.062500	4213461.000000	6.000000	0.200000
600443.062500	4213461.000000	5.000000	0.190000
600443.062500	4213461.000000	4.000000	0.190000
600443.062500	4213461.000000	3.000000	0.190000
600443.062500	4213461.000000	2.000000	0.190000
600443.062500	4213461.000000	1.000000	0.190000
598413.937500	4211956.500000	5.000000	0.230000
598413.937500	4211956.500000	6.000000	0.240000
598413.937500	4211956.500000	9.000000	0.270000
598413.937500	4211956.500000	10.000000	0.280000
598413.937500	4211956.500000	11.000000	0.280000
598413.937500	4211956.500000	8.000000	0.260000
598413.937500	4211956.500000	12.000000	0.290000
598413.937500	4211956.500000	13.000000	0.290000
598413.937500	4211956.500000	1.000000	0.210000
598413.937500	4211956.500000	2.000000	0.210000
598413.937500	4211956.500000	3.000000	0.210000
598413.937500	4211956.500000	4.000000	0.220000
598413.937500	4211956.500000	7.000000	0.250000
593444.062500	4211713.000000	12.000000	0.950000
593444.062500	4211713.000000	13.000000	0.960000
593444.062500	4211713.000000	14.000000	0.970000
593444.062500	4211713.000000	7.000000	0.650000
593444.062500	4211713.000000	8.000000	0.710000
593444.062500	4211713.000000	15.000000	0.980000
593444.062500	4211713.000000	16.000000	0.980000
593444.062500	4211713.000000	9.000000	0.760000
593444.062500	4211713.000000	11.000000	0.900000
593444.062500	4211713.000000	17.000000	0.980000
593444.062500	4211713.000000	18.000000	0.980000
593444.062500	4211713.000000	10.000000	0.800000
593444.062500	4211713.000000	3.000000	0.520000
593444.062500	4211713.000000	6.000000	0.620000
593444.062500	4211713.000000	1.000000	0.370000
593444.062500	4211713.000000	5.000000	0.600000
593444.062500	4211713.000000	4.000000	0.560000
593444.062500	4211713.000000	2.000000	0.480000
589481.437500	4212963.500000	5.000000	1.900000
589481.437500	4212963.500000	4.000000	1.660000
589481.437500	4212963.500000	3.000000	1.160000
589481.437500	4212963.500000	2.000000	0.890000
589481.437500	4212963.500000	7.000000	2.110000
589481.437500	4212963.500000	8.000000	2.120000
589481.437500	4212963.500000	9.000000	2.130000
589481.437500	4212963.500000	11.000000	2.130000
589481.437500	4212963.500000	12.000000	2.140000
589481.437500	4212963.500000	6.000000	2.040000
589481.437500	4212963.500000	10.000000	2.120000
589481.437500	4212963.500000	1.000000	0.840000
584650.562500	4213466.500000	4.000000	4.240000
584650.562500	4213466.500000	5.000000	4.330000
584650.562500	4213466.500000	7.000000	4.470000
584650.562500	4213466.500000	3.000000	3.940000
584650.562500	4213466.500000	2.000000	3.170000
584650.562500	4213466.500000	1.000000	2.460000
584650.562500	4213466.500000	8.000000	4.540000
584650.562500	4213466.500000	10.000000	4.660000
584650.562500	4213466.500000	9.000000	4.600000
584650.562500	4213466.500000	11.000000	4.800000
584650.562500	4213466.500000	12.000000	4.980000
584650.562500	4213466.500000	6.000000	4.390000
579259.000000	4211563.000000	6.000000	9.410000
579259.000000	4211563.000000	8.000000	9.450000
579259.000000	4211563.000000	7.000000	9.420000
579259.000000	4211563.000000	14.000000	9.800000
579259.000000	4211563.000000	12.000000	9.740000
579259.000000	4211563.000000	11.000000	9.710000
579259.000000	4211563.000000	10.000000	9.580000
579259.000000	4211563.000000	9.000000	9.490000
579259.000000	4211563.000000	5.000000	9.400000
579259.000000	4211563.000000	4.000000	9.300000
579259.000000	4211563.000000	13.000000	9.770000
579259.000000	4211563.000000	15.000000	9.820000
579259.000000	4211563.000000	1.000000	7.540000
579259.000000	4211563.000000	2.000000	8.530000
579259.000000	4211563.000000	3.000000	9.000000
574451.687500	4209483.000000	2.000000	9.390000
574451.687500	4209483.000000	3.000000	9.830000
574451.687500	4209483.000000	5.000000	9.960000
574451.687500	4209483.000000	7.000000	10.960000
574451.687500	4209483.000000	8.000000	12.180000
574451.687500	4209483.000000	9.000000	12.420000
574451.687500	4209483.000000	4.000000	9.880000
574451.687500	4209483.000000	10.000000	12.580000
574451.687500	4209483.000000	11.000000	12.720000
574451.687500	4209483.000000	12.000000	12.900000
574451.687500	4209483.000000	13.000000	12.920000
574451.687500	4209483.000000	14.000000	12.950000
574451.687500	4209483.000000	15.000000	13.020000
574451.687500	4209483.000000	17.000000	13.040000
574451.687500	4209483.000000	16.000000	13.040000
574451.687500	4209483.000000	1.000000	9.100000
574451.687500	4209483.000000	6.000000	10.180000
572530.437500	4211685.000000	16.000000	14.660000
572530.437500	4211685.000000	18.000000	14.680000
572530.437500	4211685.000000	15.000000	14.660000
572530.437500	4211685.000000	14.000000	14.650000
572530.437500	4211685.000000	19.000000	14.680000
572530.437500	4211685.000000	20.000000	14.780000
572530.437500	4211685.000000	21.000000	14.860000
572530.437500	4211685.000000	22.000000	14.880000
572530.437500	4211685.000000	23.000000	14.890000
572530.437500	4211685.000000	25.000000	14.900000
572530.437500	4211685.000000	26.000000	14.910000
572530.437500	4211685.000000	13.000000	14.640000
572530.437500	4211685.000000	12.000000	14.650000
572530.437500	4211685.000000	11.000000	14.650000
572530.437500	4211685.000000	1.000000	10.250000
572530.437500	4211685.000000	2.000000	10.380000
572530.437500	4211685.000000	3.000000	11.220000
572530.437500	4211685.000000	4.000000	12.380000
572530.437500	4211685.000000	5.000000	12.900000
572530.437500	4211685.000000	6.000000	13.260000
572530.437500	4211685.000000	7.000000	13.510000
572530.437500	4211685.000000	8.000000	14.180000
572530.437500	4211685.000000	9.000000	14.410000
